t,ytt,w,x,xt,f,K,xtt,xtt+ytt,
15.54,3.8,6.283185307179586,-1.3954465559859546,-2.366031035871589,-2.790893111971909,2,52.18199456823102,55.981994568231016,
15.56,-1.1,6.283185307179586,-1.431920638072587,-1.2616270631659343,-2.863841276145174,2,58.10558312371301,57.00558312371301,
15.58,10.6,6.283185307179586,-1.4462881392604243,-0.21355983602230855,-2.8925762785208486,2,46.57767729938604,57.17767729938604,
15.6,29.9,6.283185307179586,-1.4425514050684287,0.5214670335778173,-2.8851028101368574,2,26.853058344830732,56.753058344830734,
15.62,49,6.283185307179586,-1.4280692775418695,0.860729524597702,-2.856138555083739,2,7.053427920606467,56.05342792060647,
15.64,63.8,6.283185307179586,-1.410478608952521,0.8466932601890625,-2.820957217905042,2,-8.435732292885689,55.36426770711431,
15.66,66.4,6.283185307179586,-1.3954427653908263,0.6464947081027723,-2.7908855307816527,2,-11.553850527988828,54.84614947201118,
15.68,58.1,6.283185307179586,-1.384296897579617,0.49448999074107103,-2.768593795159234,2,-3.6365673235977667,54.463432676402235,
15.7,37.4,6.283185307179586,-1.3737812762197432,0.6245425685600599,-2.7475625524394864,2,16.599263918221048,53.99926391822105,
15.72,13.2,6.283185307179586,-1.356407013528531,1.1905728995432219,-2.712814027057062,2,39.89996711258649,53.099967112586484,
15.74,2.1,6.283185307179586,-1.3239705217268714,2.0846922220025275,-2.6479410434537427,2,49.38235070023575,51.48235070023575,
15.76,5.4,6.283185307179586,-1.272766787283776,3.016766532618232,-2.545533574567552,2,43.70952455216899,49.10952455216899,
15.78,15,6.283185307179586,-1.2045196083071081,3.7660176136643075,-2.4090392166142163,2,31.13277291717975,46.13277291717975,
15.8,23.1,6.283185307179586,-1.1237327504600694,4.274388001599937,-2.2474655009201387,2,19.651784485025555,42.75178448502555,
15.82,15.5,6.283185307179586,-1.0340487268601999,4.707005368265563,-2.0680974537203998,2,23.54810824399901,39.04810824399901,
15.84,-1.3,6.283185307179586,-0.9343470830225125,5.305297822412898,-1.868694166045025,2,36.186494171296175,34.88649417129618,
15.86,-13.5,6.283185307179586,-0.8204988250710463,6.104215070495137,-1.6409976501420926,2,43.590760393471434,30.090760393471434,
15.88,-13.5,6.283185307179586,-0.6900501288110111,6.922454920641487,-1.3801002576220223,2,38.13238313032248,24.63238313032248,
15.9,-11.2,6.283185307179586,-0.544520020446596,7.602875727628751,-1.089040040893192,2,29.830572137275006,18.630572137275006,
15.92,-15.5,6.283185307179586,-0.3866324106717939,8.17871571376787,-0.7732648213435878,2,27.680332583619794,12.180332583619794,
15.94,-17.9,6.283185307179586,-0.21781296500210545,8.68836858986296,-0.4356259300042109,2,23.22347339996515,5.3234733999651525,
15.96,-7.8,6.283185307179586,-0.04054629301638921,8.98092180473506,-0.08109258603277841,2,6.014975732303248,-1.7850242676967518,
15.98,5.2,6.283185307179586,0.13893471494854373,8.90031069243992,0.27786942989708746,2,-14.040260778805283,-8.840260778805284,
16,6.7,6.283185307179586,0.31357662691496474,8.536348817411561,0.6271532538299295,2,-22.297636716305973,-15.597636716305974,
16.02,-10.3,6.283185307179586,0.4805432826712562,8.195449207789336,0.9610865653425124,2,-11.760699953151741,-22.06069995315174,
16.04,-14.3,6.283185307179586,0.6419448268621587,7.937121673246183,1.2838896537243174,2,-14.035190330539454,-28.335190330539454,
16.06,-5,6.283185307179586,0.7968559216509683,7.503134493287831,1.5937118433019366,2,-29.28722590980316,-34.287225909803155,
16.08,14.1,6.283185307179586,0.9394197116593048,6.671840757826278,1.8788394233186096,2,-53.70202839193604,-39.60202839193604,
16.1,26.2,6.283185307179586,1.0610023802719666,5.431637658353948,2.122004760543933,2,-70.13437420332752,-43.93437420332752,
16.12,30.6,6.283185307179586,1.155084141966016,3.9513452534502322,2.310168283932032,2,-77.69051619110961,-47.09051619110961,
16.14,35.3,6.283185307179586,1.218112364672671,2.3295489637661912,2.436224729345342,2,-84.2673678908685,-48.9673678908685,
16.16,39.8,6.283185307179586,1.2474927535436005,0.5918035330880438,2.494985507087201,2,-89.27214455863415,-49.472144558634156,
16.18,36.5,6.283185307179586,1.2417309409430186,-1.1540284537900527,2.4834618818860372,2,-85.08651416130493,-48.58651416130493,
16.2,19.4,6.283185307179586,1.2028956127437787,-2.665477206662389,2.4057912254875573,2,-65.88355410105692,-46.48355410105692,
16.22,2.6,6.283185307179586,1.1377166315389078,-3.78641740696975,2.2754332630778156,2,-46.08780656221658,-43.487806562216576,
16.24,6.3,6.283185307179586,1.0527587004656447,-4.709368895852495,2.1055174009312894,2,-46.08585736645283,-39.78585736645283,
16.26,30.2,6.283185307179586,0.9480475086340494,-5.826250545551798,1.8960950172680988,2,-65.43097074520017,-35.23097074520017,
16.28,42.5,6.283185307179586,0.8179743425279222,-7.203224122246832,1.6359486850558445,2,-72.07678116581366,-29.576781165813657,
16.3,36.3,6.283185307179586,0.6603399485557445,-8.517141904074759,1.320679897111489,2,-59.15828939767282,-22.85828939767282,
16.32,15.6,6.283185307179586,0.48003409146524645,-9.419557574007763,0.9600681829304929,2,-30.999896782245045,-15.399896782245046,
16.34,-8.6,6.283185307179586,0.2875701723191967,-9.720434339253954,0.5751403446383934,2,0.9117020598139849,-7.688297940186015,
16.36,-18.3,6.283185307179586,0.09449836720171086,-9.529230860037295,0.18899673440342168,2,18.161789396391463,-0.1382106036085382,
16.38,-22.1,6.283185307179586,-0.09171485042473225,-9.055505421093512,-0.18342970084946453,2,29.134602282242753,7.034602282242751,
16.4,-34.4,6.283185307179586,-0.2657270949132831,-8.2827747234956,-0.5314541898265662,2,48.013017728500074,13.613017728500076,
16.42,-44.3,6.283185307179586,-0.42072360409443227,-7.16487100126242,-0.8414472081888645,2,63.61059487062849,19.310594870628492,
16.44,-51.9,6.283185307179586,-0.5504660504893281,-5.768711146897856,-1.1009321009786561,2,75.8062814854121,23.9062814854121,
16.46,-50.5,6.283185307179586,-0.6505271726741673,-4.230831564725028,-1.3010543453483345,2,77.77676930929063,27.27676930929063,
16.48,-43.8,6.283185307179586,-0.7198712358287214,-2.718687451439084,-1.4397424716574427,2,73.24429829239287,29.444298292392872,
16.5,-41.8,6.283185307179586,-0.7596423349410218,-1.2616877179537873,-1.5192846698820437,2,72.26512239265259,30.46512239265259,
16.52,-50.3,6.283185307179586,-0.7698468837560966,0.26899229934926083,-1.5396937675121931,2,80.59092906055545,30.290929060555456,
16.54,-67.1,6.283185307179586,-0.7473075319673008,2.035769367879035,-1.4946150639346016,2,95.83505185502295,28.73505185502296,
16.56,-71.4,6.283185307179586,-0.6873193202601258,3.9670644802662984,-1.3746386405202515,2,97.03873107746975,25.638731077469743,
16.58,-42.2,6.283185307179586,-0.5907941496185014,5.573368578069092,-1.1815882992370028,2,63.42250770317722,21.222507703177214,
16.6,-1,6.283185307179586,-0.46972265120734186,6.37946185219686,-0.9394453024146837,2,17.138906523943213,16.138906523943213,
16.62,38.6,6.283185307179586,-0.34168658421738857,6.275387778825213,-0.6833731684347771,2,-27.476519795785624,11.123480204214378,
16.64,45,6.283185307179586,-0.2224081105453486,5.616248856538811,-0.4448162210906972,2,-38.336955671106764,6.6630443288932355,
16.66,17.9,6.283185307179586,-0.1162142307487595,5.080191917124048,-0.232428461497519,2,-15.227233299610893,2.672766700389106,
16.68,-11.3,6.283185307179586,-0.01596943248553593,5.028516600804196,-0.031938864971071845,2,10.034741827183685,-1.2652581728163153,
16.7,-37.1,6.283185307179586,0.0880516063562582,5.445393495133859,0.1761032127125164,2,31.57099692950697,-5.529003070493033,
16.72,-52,6.283185307179586,0.20395436925660076,6.178384709430939,0.40790873851320153,2,41.61900807655063,-10.380991923449372,
16.74,-47.2,6.283185307179586,0.3351705746863959,6.9090410930804325,0.6703411493727918,2,31.363348954873416,-15.836651045126587,
16.76,-12.4,6.283185307179586,0.4769235922305732,7.131291951328448,0.9538471844611464,2,-9.11662246803654,-21.51662246803654,
16.78,22.9,6.283185307179586,0.6150116461135517,6.542379912723243,1.2300232922271035,2,-49.646105717310654,-26.746105717310655,
16.8,19.2,6.283185307179586,0.7358705016762893,5.541192442862747,1.4717410033525786,2,-50.339983304379544,-31.139983304379545,
16.82,-19.8,6.283185307179586,0.8389669734685342,4.885742425311237,1.6779339469370684,2,-15.162970036137427,-34.96297003613743,
16.84,-59.6,6.283185307179586,0.9360505738267074,4.9424687177965065,1.8721011476534148,2,20.78293773793962,-38.81706226206038,
16.86,-85.8,6.283185307179586,1.040523195684527,5.577599511203813,2.081046391369054,2,42.61908527585805,-43.18091472414195,
16.88,-97.8,6.283185307179586,1.1610714984736403,6.500213578318993,2.3221429969472807,2,49.512211727811184,-48.28778827218881,
16.9,-100.1,6.283185307179586,1.300752066498981,7.455924241212319,2.601504132997962,2,45.93754950039255,-54.162450499607445,
16.92,-91.5,6.283185307179586,1.4580597470629217,8.22449701164038,2.9161194941258435,2,30.83754608639733,-60.66245391360267,
16.94,-85.6,6.283185307179586,1.6278695897217734,8.713848226191498,3.255739179443547,2,18.049241142901863,-67.55075885709813,
16.96,-84.8,6.283185307179586,1.8052319682830056,8.996021411497722,3.610463936566011,2,10.14087831003964,-74.65912168996036,
16.98,-72.8,6.283185307179586,1.9859026928579762,9.007244889558027,3.9718053857159523,2,-8.995947155159527,-81.79594715515952,
17,-42.1,6.283185307179586,2.1617412138135292,8.45179989400452,4.3234824276270585,2,-46.42837588627491,-88.52837588627492,
17.02,-7.6,6.283185307179586,2.3187894486084684,7.118997005391427,4.637578897216937,2,-86.62593683191068,-94.22593683191067,
17.04,24.8,6.283185307179586,2.4413824180284407,5.018775387365107,4.882764836056881,2,-123.07394837729834,-98.27394837729834,
17.06,41,6.283185307179586,2.5158965710576426,2.3721451094663126,5.031793142115285,2,-141.21789311948234,-100.21789311948234,
17.08,30.9,6.283185307179586,2.535750785093799,-0.3522362438999877,5.071501570187598,2,-130.8746384989705,-99.9746384989705,
17.1,9.6,6.283185307179586,2.5040658174590678,-2.7380715197537544,5.0081316349181355,2,-107.42432740587033,-97.82432740587033,
17.12,-6.7,6.283185307179586,2.4291290978068703,-4.688936176619636,4.8582581956137405,2,-87.43048564464128,-94.13048564464128,
17.14,-8.7,6.283185307179586,2.3183102054980496,-6.369584555858375,4.636620410996099,2,-80.42194162344325,-89.12194162344325,
17.16,17.6,6.283185307179586,2.1734812993557506,-8.17965620457546,4.346962598711501,2,-100.3219446502856,-82.7219446502856,
17.18,50.3,6.283185307179586,1.988155658893811,-10.434706891933523,3.976311317787622,2,-124.85544754258893,-74.55544754258894,
17.2,80.2,6.283185307179586,1.7531455995408307,-13.131666777726824,3.5062911990816614,2,-144.460892354519,-64.26089235451899,
17.22,97.9,6.283185307179586,1.4612429769779942,-16.075486775803594,2.9224859539559884,2,-149.52724472764237,-51.62724472764236,
17.24,84.3,6.283185307179586,1.111690193843378,-18.785028241361083,2.223380387686756,2,-121.10598091275352,-36.805980912753526,
17.26,37.3,6.283185307179586,0.7159720878352706,-20.575735064606988,1.431944175670541,2,-57.80857570208298,-20.508575702082986,
17.28,-1.6,6.283185307179586,0.29660641811202393,-21.175176759942488,0.5932128362240479,2,-2.1266984686590504,-3.7266984686590505,
17.3,-47.3,6.283185307179586,-0.12317065691907339,-20.595631167399738,-0.24634131383814672,2,59.92695265903997,12.626952659039972,
17.32,-70.7,6.283185307179586,-0.520506619642475,-19.009637674479904,-1.04101323928495,2,98.41524226394404,27.715242263944035,
17.34,-83.6,6.283185307179586,-0.8792358503189508,-16.775863373033253,-1.7584717006379016,2,124.63519156725552,41.035191567255524,
17.36,-78.9,6.283185307179586,-1.1893531048277308,-14.213933462141846,-2.3787062096554616,2,131.21230522462173,52.312305224621724,
17.38,-51.9,6.283185307179586,-1.4485385558411457,-11.76359966288138,-2.8970771116822913,2,113.52078261719112,61.62078261719112,
17.4,-21.3,6.283185307179586,-1.662610115077558,-9.719974386470335,-3.325220230155116,2,90.60156045133454,69.30156045133454,
17.42,10.1,6.283185307179586,-1.8405359796026701,-8.155852510074011,-3.6810719592053402,2,65.63613197812855,75.73613197812854,
17.44,47.3,6.283185307179586,-1.9926211663016955,-7.157934511248614,-3.985242332603391,2,34.064008267589955,81.36400826758995,
17.46,73.1,6.283185307179586,-2.1303327145057516,-6.681714752882917,-4.260665429011503,2,13.521111657207157,86.62111165720715,
17.48,93,6.283185307179586,-2.262245469673454,-6.558702585266575,-4.524490939346908,2,-1.2175560015912055,91.7824439984088,
17.5,90.9,6.283185307179586,-2.3931781614327847,-6.510390924686398,-4.7863563228655694,2,6.033246414790881,96.93324641479089,
17.52,55,6.283185307179586,-2.5194552168455355,-5.981659575465342,-5.038910433691071,2,46.719137719531794,101.7191377195318,
17.54,-3.4,6.283185307179586,-2.625583310849367,-4.424420441420494,-5.251166621698734,2,108.72184161136182,105.32184161136182,
17.56,-54.9,6.283185307179586,-2.688753972513582,-1.7160241770548024,-5.377507945027164,2,161.6946780360283,106.7946780360283,
17.58,-98.6,6.283185307179586,-2.6878634067629856,1.9460640732900192,-5.375726813525971,2,203.97894516413243,105.37894516413243,
17.6,-132.8,6.283185307179586,-2.6061304191427017,6.325000517037047,-5.212260838285403,2,233.30143599934163,100.50143599934162,
17.62,-146,6.283185307179586,-2.43260275143351,11.04300454479074,-4.86520550286702,2,237.8721926524242,91.87219265242419,
17.64,-146,6.283185307179586,-2.16492967751255,15.683235090666738,-4.3298593550251,2,225.55555755546408,79.55555755546408,
17.66,-143,6.283185307179586,-1.8073489762356265,20.01232138457462,-3.614697952471253,2,206.80681021947106,63.80681021947106,
17.68,-145.5,6.283185307179586,-1.3667835529029773,23.98956459409062,-2.7335671058059545,2,190.41459908927754,44.914599089277544,
17.7,-143.7,6.283185307179586,-0.8504338807600231,27.566936505660472,-1.7008677615200463,2,166.8812936645594,23.181293664559405,
17.72,-133,6.283185307179586,-0.2680050049112736,30.5598474008652,-0.5360100098225473,2,132.05962245321913,-0.9403775467808657,
17.74,-123.1,6.283185307179586,0.3672404282283105,32.84519701245229,0.7344808564566208,2,96.21958145639617,-26.880418543603824,
17.76,-124.6,6.283185307179586,1.0416902224284523,34.513908333187054,2.083380444856904,1.9999999999999998,70.46428148064814,-54.135718519351855,
17.78,-122.2,6.283185307179586,1.7440359503474723,35.61882391224138,3.488071900694944,2,39.92024017130541,-82.2797598286946,
17.8,-77.4,6.283185307179586,2.4595173899415763,35.68568518943804,4.919034779883152,1.9999999999999993,-33.15104099682755,-110.55104099682755,
17.82,-24,6.283185307179585,3.1612023100448012,34.21424790082397,6.322404620089602,2,-113.69773251020749,-137.6977325102075,
17.84,46.7,6.283185307179586,3.8163376731435266,30.98138960782667,7.632675346287052,2,-209.04268109839603,-162.34268109839604,
17.86,97.9,6.283185307179586,4.389285967499008,26.07348233588254,8.778571934998016,2,-281.0115356770613,-183.1115356770613,
17.88,142.8,6.283185307179586,4.850413858507323,19.836744353647823,9.700827717014645,2,-341.76494030002186,-198.96494030002185,
17.9,176.6,6.283185307179586,5.175768159627777,12.552322080253093,10.105460895776666,1.2436693701867336,-380.80591660392554,-204.20591660392554,
17.92,162.6,4.9546997264203645,5.366029519797946,6.51090519534059,10.219617711878767,0.5999999999999981,-366.26274270462505,-203.66274270462506,
17.94,110.6,3.44144232572728,5.454188283297396,2.4776139892030438,10.272512969978438,0.6000000000000141,-313.88287237644886,-203.28287237644886,
17.96,58.6,3.4414423257273263,5.472084249848698,-0.5133179741346704,10.28325054990922,0.6,-261.4772365176126,-202.8772365176126,
17.98,6.6,3.441442325727286,5.440671331819025,-2.4520520088675175,10.220424713849873,2,-207.83678173953822,-201.23678173953823,
18,-40.4,6.283185307179586,5.350959476469516,-6.345721553652864,10.041001003150855,2,-155.40913471831882,-195.80913471831883,
18.02,-57.4,6.283185307179586,5.191946155032613,-9.474064994494787,9.72297436027705,2,-130.95218271737826,-188.35218271737827,
18.04,-32.3,6.283185307179586,4.97260372615283,-12.511176077501752,9.284289502517483,2,-146.24792680772683,-178.5479268077268,
18.06,27.1,6.283185307179586,4.687350490000743,-16.170051516363465,8.71378303021331,2,-193.00721688402498,-165.907216884025,
18.08,118.7,6.283185307179586,4.317654754682678,-21.0501369580534,7.97439155957718,2,-268.172465389888,-149.472465389888,
18.1,167,6.283185307179586,3.838516837333479,-26.954205278315598,7.016115724878781,2,-295.3310772793468,-128.3310772793468,
18.12,201.2,6.283185307179586,3.237134018372629,-33.21108020185123,5.813350086957081,2,-303.43064893701955,-102.23064893701957,
18.14,222,6.283185307179586,2.5102193926134015,-39.44621125484105,4.359520835438627,2,-293.1826207493525,-71.18262074935251,
18.16,229.7,6.283185307179586,1.6618422523503837,-45.29814730082795,2.662766554912591,2,-265.1839058050966,-35.48390580509658,
18.18,227.2,6.283185307179586,0.7029901401390433,-50.446042980987556,0.74506233048991,2,-222.88923074836876,4.310769251631228,
18.2,189.2,6.283185307179586,-0.3477626623442081,-54.359307431407245,-1.3564432744765926,2,-141.93190687110695,47.26809312889304,
18.22,148.6,6.283185307179586,-1.4602728310976976,-56.60707561669747,-3.5814636119835717,2,-56.56437719781685,92.03562280218314,
18.24,108.1,6.283185307179586,-2.600618722609096,-57.14170306065703,-5.8621553950063685,2,29.1562239187255,137.25622391872548,
